hip_flexion_moment,thigh_accel_x,thigh_accel_y,thigh_accel_z,thigh_gyro_x,thigh_gyro_y,thigh_gyro_z,torque_mea,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,d_hip_sagittal_filt,hip_sagittal,torque_cmd,mode,gp,gp_to,rFP_vy
NaN,-0.450625484368144,-0.0729740738280256,0.0202224414745157,-0.245545210191597,0.663532870653434,-0.941026213493252,0.153197163100254,-0.278245147693732,-0.172649579085549,0.104900569241052,-0.818476350532536,0.178407928457099,-0.245347756855837,-0.451814282099886,-0.775858126599997,0.452907288600082,1,0.332000000000003,NaN,NaN
NaN,-0.550708597334179,0.0538580621379233,0.0101040043254825,-0.225990470518611,0.675759656270924,-0.990654486722933,0.332041836399746,-0.258741193486478,-0.27765424058374,0.00803668145987767,-0.879552965161959,0.224340783020554,-0.282618313873576,-0.371904820500114,-0.773940525900003,0.510875092699918,1,0.333999999999997,NaN,NaN
NaN,-0.58562015504236,0.0807294186905186,0.0178941733057705,-0.148286194339379,0.722777658789761,-1.00256105385088,0.3680617055,-0.25874119348645,-0.27765424058389,0.00803668145974,-0.881905645759765,0.204122089867697,-0.277230134957014,-0.2960895321,-0.7712559327,0.5108750927,1,0.334,NaN,NaN
NaN,-0.63908477773586,0.147352265573195,0.130402715082736,-0.00312042584919907,0.815821050426203,-1.02489208569706,0.416950839999857,-0.278358073087651,-0.367317098902031,-0.048339986498515,-0.82668334485026,0.161321666735134,-0.232727307179741,-0.224470188799904,-0.769721828399997,0.5717259195,1,0.335,NaN,NaN
NaN,-0.704576960647583,0.143645617408875,0.214029234413642,0.0297120360704187,0.902086270982249,-1.08496676809213,0.316110265900143,-0.278358073087651,-0.367317098902031,-0.048339986498515,-0.853901034184282,0.178269284751777,-0.249417061770473,-0.157157708000096,-0.767804227700003,0.5717259195,1,0.335,NaN,NaN
NaN,-0.779571038766608,0.226053203849763,0.242911401425061,0.0689392271364529,0.956658596249395,-1.10638023441633,0.2094383243,-0.284018594024564,-0.423509762411454,-0.09348939277456,-0.877133871466972,0.175036081532801,-0.295553724529502,-0.0934239852,-0.7647360787,0.6032,1,0.341,NaN,NaN
NaN,-0.934744603046303,0.272506241387138,0.219644808251664,0.0399977500957911,0.995285191226345,-1.17370191076988,0.4420947717,-0.284018594024564,-0.423509762411454,-0.09348939277456,-0.885233182772396,0.174014258802472,-0.298609567151022,-0.0319777684,-0.760900937,0.6032,1,0.341,NaN,NaN
NaN,-0.824811160343918,0.220482915041723,0.189754979161579,0.0203550994753046,1.00423639522943,-1.17156083577991,0.316152574400179,-0.290389624033801,-0.471107171455733,-0.139629750679475,-0.826303206043315,0.162830661201596,-0.252758735472469,0.0291275290399132,-0.755531631400008,0.805907666499712,1,0.352999999999983,NaN,NaN
NaN,-0.696677411909994,0.371475727670388,-0.128314917203438,0.000712448854818155,1.01318759923252,-1.16941976078993,0.3609591716,-0.29038962403381,-0.4711071714558,-0.13962975067954,-0.91480592110925,0.15984089176751,-0.288726095106468,0.09196084779,-0.7493953332,0.8059076665,1,0.353,NaN,NaN
NaN,-1.21445476682527,-0.0565860934503718,0.240194366792598,0.432761972714779,1.03313307790056,-1.0412356922539,0.4660491702,-0.29870356520043,-0.42238754330588,-0.18899561144047,-0.869390991535365,0.154986355941237,-0.257486914381942,0.1574919652,-0.7436425909,1.273736546,1,0.352,NaN,NaN
NaN,-0.320700810649846,0.817537741276876,0.841732573612031,0.670510459235528,1.49605854575313,-0.998534620598855,0.537229395199899,-0.29870356520043,-0.42238754330588,-0.18899561144047,-0.858772290776297,0.153341415003817,-0.25254029433061,0.225895419199903,-0.737889789000008,1.273736546,1,0.352,NaN,NaN
NaN,-0.912126843004428,0.363190217988297,0.199947516750691,0.792483237161495,1.53358429646255,-1.25432873992948,0.8505969829,-0.31147119898615,-0.38334841688819,-0.23202005618896,-0.872270051620255,0.187753935148806,-0.266790860627446,0.2993209142,-0.7283018455,1.231977087,1,0.353,NaN,NaN
NaN,-1.00872175815251,0.273144198519669,0.431412208960694,0.460988231213089,1.35994416938696,-1.24135333972962,1.009211346,-0.31147119898615,-0.38334841688819,-0.23202005618896,-0.885342042398899,0.186809770300412,-0.271944975254416,0.3799280032,-0.7179468497,1.231977087,1,0.353,NaN,NaN
NaN,-1.10199585739554,0.523742903429488,0.411728687458564,0.360237198644698,1.28142123748852,-1.21782236739117,1.16239479700017,-0.32624104939338,-0.32920496434227,-0.27273334096403,-0.832851037553981,0.199354282250689,-0.219298408571898,0.470902967800146,-0.704523704899983,1.273736546,1,0.356,NaN,NaN
NaN,-0.845074331669143,0.271706666705291,0.365561839487486,0.259486166076306,1.20289830559009,-1.19429139505273,1.280430465,-0.32624104939338,-0.32920496434227,-0.27273334096403,-0.969832272573533,0.240028449274701,-0.289238386555105,0.5733736835,-0.6922511086,1.273736546,1,0.356,NaN,NaN
NaN,-1.17620075681479,0.290931428700093,0.39201741553447,0.0214576215349865,0.949918881215507,-0.91203424291825,1.481482148,-0.30085820603836,-0.120953416489,-0.30246502623741,-0.903390997502812,0.24104349631263,-0.275589551063998,0.6857951611,-0.6811290607,1.4016512,1,0.362,NaN,NaN
NaN,-1.50282691308226,0.593571041112053,0.473564242317712,-0.0835157197837365,0.827194985335964,-0.743037017623639,1.58996386800019,-0.300858206038437,-0.120953416488856,-0.302465026237395,-0.794838157199603,0.183854621288832,-0.212302857706955,0.805792791600175,-0.669239960599986,1.40165120000038,1,0.362000000000016,NaN,NaN
NaN,-1.43705100446006,0.461009352590251,0.476865138194418,-0.12986686676562,0.781642360575331,-0.577597509229742,1.723661867,-0.355025315283555,-0.019504851169549,-0.292260498282026,-0.885343824328743,0.0993490791346619,-0.222456824813168,0.9293225697,-0.6592684611,1.668174964,1,0.373,NaN,NaN
NaN,-1.32834134432861,0.513086837552037,0.383995481980305,-0.340041089886471,0.646662384306424,-0.446855847309253,1.647272666,-0.355025315283555,-0.019504851169549,-0.292260498282026,-0.851150931946822,0.129350850910823,-0.21764823950266,1.051069738,-0.650831066,1.668174964,1,0.373,NaN,NaN
NaN,-1.26096652605835,0.448835756049572,0.290025232182029,-0.290113796929491,0.593875974866342,-0.273084373128582,1.84256475800014,-0.391013160429362,0.0555308232854713,-0.246529533402385,-0.798625265258233,0.186616338507559,-0.212329947036043,1.16384123100014,-0.64584531629999,2.185741397,1,0.387,NaN,NaN
NaN,-1.252082588864,0.518566477760373,0.366423043228198,-0.25501461207967,0.548049470619269,-0.193107142222305,1.94395634899986,-0.391013160429362,0.0555308232854713,-0.246529533402385,-0.825923933665086,0.236065381215239,-0.239292150677531,1.26298034399986,-0.63894202560001,2.185741397,1,0.387,NaN,NaN
NaN,-1.11665296905172,0.549540668702816,0.400075736832638,-0.127226022965476,0.598736243855802,-0.142229154019325,2.033197148,-0.385728007940498,0.170491791925862,-0.16936309269987,-0.890986727615284,0.0754732599884909,-0.262850757210496,1.343976083,-0.6351068243,2.875143128,1,0.387,NaN,NaN
NaN,-1.0226184802786,0.474428307923171,0.322462939687543,0.034407242335585,0.622178453035104,-0.160165437434522,2.13396450400096,-0.385728007940429,0.170491791925922,-0.169363092699813,-0.835022918449673,0.100992250716962,-0.247550644413526,1.40431441700005,-0.630888126799995,2.875143128,1,0.387000000000001,NaN,NaN
NaN,-1.0313948080406,0.281252011829867,0.313187629459681,0.0964713593280874,0.613999033115835,-0.130682912586874,2.80831922299904,-0.337013891233259,0.21229967024574,-0.129036722368517,-0.959164659648264,0.0967817625078289,-0.305896658621054,1.44295193799995,-0.627436421800005,2.875143128,1,0.387999999999999,NaN,NaN
NaN,-1.2272847890995,0.406679820827371,0.31850337894533,-0.0142845036653016,0.54454890515596,-0.153563088249705,2.412515333,-0.33701389123319,0.2122996702458,-0.12903672236846,-0.955556735385097,0.110038533459966,-0.308568188678972,1.462134007,-0.6216836795,2.875143128,1,0.388,NaN,NaN
NaN,-1.17000253381153,0.3216565909387,0.281104091911802,-0.0369605746622211,0.518395544723724,-0.110619216198014,2.73841348300027,-0.24286206697363,0.22683006244872,-0.16270374674867,-1.07168682614639,0.131726978740916,-0.336159512305195,1.46517207399999,-0.616314373899991,2.924856872,1,0.403,NaN,NaN
NaN,-0.650938181136483,2.52299579754667,-3.48296119621153,-0.0596366456591083,0.492242184291525,-0.067675344146384,2.93172491999973,-0.24286206697363,0.22683006244872,-0.16270374674867,-1.0538947805519,0.0639938057323614,-0.307402043048965,1.45625656100001,-0.610178075700009,2.924856872,1,0.403,NaN,NaN
NaN,-1.36609325736079,0.572379091066387,0.387850760122314,4.3484124106218,0.114424740237683,0.336818079072035,3.143525247,-0.22210395099615,0.2209640962831,-0.19900263923043,-0.997257218798768,0.115509233565721,-0.338413799281262,1.440130896,-0.6040417775,3.662511356,1,0.414,NaN,NaN
NaN,-1.59728227568194,-1.92971948018037,4.04148114762231,0.0154557619127953,0.503229215158341,0.0147208892414973,2.99834548100118,-0.222103950996143,0.220964096283149,-0.199002639230404,-1.01883070146485,0.121864693636476,-0.34941292465315,1.41844630199996,-0.600206635899992,3.66251135600073,1,0.414000000000009,NaN,NaN
NaN,-1.2035216842866,0.448529911400406,0.306932385359919,0.0695240573119666,0.54994968932028,-0.00242044058827362,3.82857537099882,-0.217084761802157,0.255992701127961,-0.180801991335186,-1.06068785166379,0.159529410074134,-0.42414903185078,1.39281842700004,-0.594837330300008,4.17714931299927,1,0.419999999999991,NaN,NaN
NaN,-1.03996339777174,0.280873298819355,0.281483220479879,0.162746626426291,0.608633615730973,0.0366049893934741,3.651344925,-0.21708476180215,0.25599270112801,-0.18080199133516,-1.00485190622791,0.164726931501212,-0.402500524921317,1.36457813,-0.5898516401,4.177149313,1,0.42,NaN,NaN
NaN,-1.05792434386576,0.373913417531151,0.320295599805426,0.173472134874033,0.63213153824029,0.000508450715317819,4.244585702,-0.21551747982311,0.2365395872349,-0.14061782259144,-1.0106399292649,0.190468490359273,-0.4439896426177,1.335259559,-0.5844823345,4.441413411,1,0.438,NaN,NaN
NaN,-0.907662880690547,0.134900069049933,0.302940602850738,0.203666682470756,0.668496150713722,0.0398145246127376,3.97095245000039,-0.21551747982311,0.2365395872349,-0.14061782259144,-1.03826200917179,0.177565009938607,-0.451444279083119,1.30618145300004,-0.579113088500008,4.441413411,1,0.438,NaN,NaN
NaN,-1.1353557590166,0.400620198257503,0.29728909707678,0.0966243845644807,0.623629130144104,0.0433685663507265,4.138206936,-0.214666943201238,0.237286483605072,-0.13274273297159,-1.04986764917718,0.222732107638134,-0.503631275141308,1.278939586,-0.5729767903,5.131819438,1,0.454,NaN,NaN
NaN,-1.03638173157094,0.255243283335843,0.311422028624128,0.249412333147307,0.726047594502604,0.0574053960346503,4.221794083,-0.214666943201238,0.237286483605072,-0.13274273297159,-1.03295977656878,0.193426447816031,-0.487348069961559,1.255235701,-0.5664569959,5.131819438,1,0.454,NaN,NaN
NaN,-1.10053243884415,0.185174307698857,0.356631756353796,0.232679558860285,0.761630249616819,0.0059926717165071,5.01912846499887,-0.242412962281012,0.216694153821559,-0.133579268619524,-0.973255178925702,0.230800232229823,-0.46498199687137,1.23412249000003,-0.562621794600005,5.56948479999938,1,0.458999999999993,NaN,NaN
NaN,-1.06161107775628,0.0104825473111325,0.340000263718255,0.215946784573262,0.797212904731032,-0.0454200526016362,5.403365434,-0.242412962281051,0.216694153821529,-0.133579268619525,-0.98090182178283,0.221689649861206,-0.465300917832424,1.215607239,-0.5564854964,5.5694848,1,0.459,NaN,NaN
NaN,-1.22788860446913,-0.0879164211485334,0.288980881869021,0.126220306811419,0.775728864638033,-0.0181370324982098,4.969028744,-0.285008882819441,0.208160113749569,-0.122833463414175,-0.972719855231139,0.270330193300792,-0.409156443583229,1.199548425,-0.5507326945,5.663415715,1,0.466,NaN,NaN
NaN,-1.29177400562314,-0.131305006803886,0.317746252258328,0.00207859723053257,0.762856741825277,-0.0393470333149977,5.91240381299989,-0.28500888281949,0.208160113749633,-0.122833463414163,-1.02256283350836,0.27677164186834,-0.431972177850587,1.18736104199999,-0.542678855299991,5.66341571500013,1,0.46600000000001,NaN,NaN
NaN,-1.48878429764399,-0.202583223075657,0.247800632578455,-0.264683884207425,0.711260978445379,0.0414001707258271,5.832677669,-0.319492534544332,0.253665556956688,-0.1145529343834,-1.03258752492527,0.295745438971122,-0.344389590160598,1.17952517,-0.5361590013,5.755556646,1,0.473,NaN,NaN
NaN,-1.53969996003823,-0.0846822345363348,0.270043355388263,-0.391788014289808,0.691966269821311,0.157172257422203,6.032681764,-0.319492534544332,0.253665556956688,-0.1145529343834,-1.03408347717211,0.33822123228155,-0.358394289887118,1.175784089,-0.5296392068,5.755556646,1,0.473,NaN,NaN
NaN,-1.42985009658847,0.0373920797270144,0.242358754333466,-0.507534481376639,0.656267128040804,0.131981949303563,6.18738423199983,-0.329165573945854,0.31736139900477,-0.0537517412528305,-1.06032856209303,0.375913012384283,-0.290086304988963,1.176004128,-0.522735856399995,5.797744662,1,0.478,NaN,NaN
NaN,-1.3923298554436,-0.103045188618651,0.202970032326886,-0.607041950873876,0.506550177037604,0.274154910623685,6.064668344,-0.329165573945854,0.31736139900477,-0.0537517412528305,-1.059235433044,0.42393370342968,-0.30475802043461,1.177792927,-0.5189006552,5.797744662,1,0.478,NaN,NaN
NaN,-1.56064469260848,0.130463554212234,0.231632826496148,-0.675919605725926,0.370185570054743,0.319946953566383,6.23935867,-0.299386741742989,0.389946963986581,0.039085012212205,-1.21665745213222,0.32051414836797,-0.3405003044584,1.179120304,-0.5142984613,5.79612415,1,0.48,NaN,NaN
NaN,-1.46324921426683,0.181321486804861,0.125516079182415,-0.678922160065033,0.230877317855761,0.385631904377144,6.45962901399927,-0.299386741742924,0.389946963986557,0.0390850122123276,-1.13723644701093,0.332141139113469,-0.311041302770465,1.17648054099999,-0.512380860699997,5.79612414999999,1,0.480000000000011,NaN,NaN
NaN,-1.37251285102076,0.137671878626194,0.188403713223273,-0.473045533259049,0.206503961032982,0.344140866595042,5.94247061900073,-0.254035342192505,0.373083141655134,0.125242593224357,-1.22740090446562,0.213229714724976,-0.308595193057167,1.16699903200001,-0.510463260100003,5.78930625000001,1,0.487999999999989,NaN,NaN
NaN,-1.34050943941183,0.0431735273934252,0.187856273358897,-0.397353648125521,0.121764305675498,0.237725423546048,6.07745021,-0.25403534219244,0.37308314165511,0.12524259322448,-1.22683170234262,0.229034606138315,-0.313336707964554,1.147990242,-0.5100797638,5.78930625,1,0.488,NaN,NaN
NaN,-1.29663007553419,-0.0856666641484853,0.163616086964175,-0.342232977989936,0.0590648649730254,0.154752988624609,5.768205658,-0.18927730500473,0.3540638380013,0.20654500677465,-1.37048985338735,0.0111208523036561,-0.280485846659291,1.11807529099994,-0.5096962079,5.72967065,1,0.498,NaN,NaN
NaN,-1.26395598980312,-0.144259643985662,0.133737762034773,-0.262444458678501,0.00615296738259426,0.0535576608918477,5.770916621,-0.18927730500473,0.3540638380013,0.20654500677465,-1.28030229265462,0.018914078875683,-0.245329035083241,1.07708574800006,-0.5096962079,5.72967065,1,0.498,NaN,NaN
NaN,-1.17636739418852,-0.178295483176992,0.116944547267344,-0.181570381643189,0.00277512038230618,-0.0372005787396591,5.718081262,-0.096656053050671,0.22128540664467,0.241587118431206,-1.38913433311731,-0.0316818852146839,-0.288016317430682,1.025972021,-0.5096962079,5.58752715,1,0.503,NaN,NaN
NaN,-1.02661692182996,-0.194396953458426,0.00239159883345583,-0.138100189065176,0.000506213659997234,-0.1422149327392,5.7284498659998,-0.0966560530505467,0.221285406644637,0.241587118431281,-1.48376012944583,-0.0298588700852552,-0.32805338411859,0.965891089699905,-0.510463260099999,5.58752714999986,1,0.503000000000003,NaN,NaN
NaN,-0.872525593122103,-0.186353948944347,-0.0893982388577061,-0.0750221001189789,-0.00300031728403948,-0.210177791756838,5.5853003720002,-0.00912870086291027,0.197936406081653,0.293651102221142,-1.33972660639302,-0.00926174301648223,-0.303301222898632,0.899268547100095,-0.510079763800001,5.49079040000014,1,0.504999999999997,NaN,NaN
NaN,-0.839578525754309,-0.23198134415173,-0.132706665254497,-0.00322444892142439,0.0280822880097804,-0.299039221533276,5.570763407,-0.00912870086278599,0.19793640608162,0.293651102221216,-1.39247010444256,-0.028432680875499,-0.319258114979442,0.8282550271,-0.5104632601,5.4907904,1,0.505,NaN,NaN
NaN,-0.94174480759432,-0.0849778918435692,-0.165137711634117,0.00297103582790658,0.0608791168341532,-0.348823609266183,5.48869051599999,0.04275075386205,0.24359485261099,0.38063775939036,-1.2934063499805,-0.0134663938613177,-0.26372165920919,0.755587997299898,-0.509696207899999,5.44765,1,0.503,NaN,NaN
NaN,-0.912237587546815,0.00354419661288798,-0.188060329564967,0.225251709632334,0.254145143246931,-0.46951087933356,5.47848336800001,0.04275075386205,0.24359485261099,0.38063775939036,-1.26248276793863,-0.0308607512785149,-0.245345664866353,0.683660720700102,-0.509312711600001,5.44765,1,0.503,NaN,NaN
NaN,-0.706050613407087,-0.230221785665401,-0.193871523202679,0.445108041317444,0.465900005737966,-0.623856457574753,5.444073871,0.09424049394974,0.24108840495411,0.4226882897586,-1.28336662573516,0.083379280550815,-0.307601487730559,0.6135223514,-0.5100797638,5.4907904,1,0.515,NaN,NaN
NaN,-0.731953020525937,-0.308848162859452,-0.260986218458219,0.444030499708787,0.55416334279692,-0.774615769828822,5.433192469,0.09424049394974,0.24108840495411,0.4226882897586,-1.23173816173947,0.00282817861848463,-0.260694931397169,0.5472232394,-0.5085456595,5.4907904,1,0.515,NaN,NaN
NaN,-0.56664452576554,-0.315796359527054,-0.261112575544559,0.417772956414677,0.615700047367455,-0.905096921331721,5.0127420910006,0.0739856580733187,0.169078984401693,0.424350461966547,-1.16481625247972,0.125553251630886,-0.184975022530236,0.485658309900087,-0.5085456595,5.19680000000042,1,0.512000000000004,NaN,NaN
NaN,-0.605364916301088,-0.205739702241575,-0.322289420234634,0.396646738645771,0.663975274973698,-1.07657338981105,5.239001337,0.07398565807329,0.16907898440159,0.42435046196655,-1.14601726392126,0.116260585993665,-0.174207687566207,0.432159124,-0.5043269619,5.1968,1,0.512,NaN,NaN
NaN,-0.552815377024629,-0.370655834404843,-0.407064434628321,0.429871271141116,0.713634121292682,-1.10160505342372,4.697662584,0.068608537900665,0.057436785052469,0.365832452996886,-1.056511170284,0.188653509101887,-0.0879685598828104,0.3909534718,-0.4985741898,5.27793185,1,0.524,NaN,NaN
NaN,-0.700212222500274,-0.350182786225149,-0.349138784207535,0.463095803636509,0.763292967611731,-1.12663671703643,4.75258882899992,0.068608537900665,0.057436785052469,0.365832452996886,-1.20926756004502,0.166973184883251,-0.144844351234449,0.364155690700038,-0.493971966200006,5.27793185,1,0.524,NaN,NaN
NaN,-0.682965288932269,-0.258353354166933,-0.345553620116407,0.417209058685494,0.851319070280848,-1.24045580117904,5.437358685,0.03873059527534,0.11428889329788,0.30889061491251,-1.17953058423717,0.366094315525534,-0.132603718948369,0.3538623683,-0.4866851195,4.92615605,1,0.533,NaN,NaN
NaN,-0.96666080941394,-0.0866857575041002,-0.391523428496501,0.220244434150767,0.835868261847761,-1.28656523966046,5.195484311,0.03873059527534,0.11428889329788,0.30889061491251,-1.08285480979782,0.286810372177359,-0.0673097994727226,0.3612390701,-0.4790147468,4.92615605,1,0.533,NaN,NaN
NaN,-0.845430281903646,-0.304295429851704,-0.429781746123659,0.090727986120991,0.908566807178927,-1.29525705177329,4.61017956700034,-0.082624433501972,0.06805424402474,0.262217627427632,-1.11147873854379,0.302942597605948,-0.019891237921425,0.387264114500061,-0.46981029949999,4.6195724,1,0.55,NaN,NaN
NaN,-1.02332961094071,-0.0668172565370208,-0.469560361329025,-0.18280827218108,0.879821498584199,-1.23835946729537,4.845422969,-0.082624433501972,0.06805424402474,0.262217627427632,-1.0915972399606,0.272366493774123,-0.00196769235002474,0.4302113611,-0.4625234529,4.6195724,1,0.55,NaN,NaN
NaN,-1.05121232140098,-0.116499341779436,-0.372749164862841,-0.403913067153608,0.909162289998706,-1.27102494901473,5.083367143,-0.246146642305723,0.0064055608319375,0.23602304511631,-1.09307572521437,0.297555062739656,0.0282374970752393,0.4868162293,-0.4552365765,3.96484375,1,0.581,NaN,NaN
NaN,-0.981126971340717,-0.140408989897909,-0.446528178821868,-0.84612212446673,0.802887461855326,-1.22479151375292,4.82898500399951,-0.246146642305945,0.006405560831768,0.236023045116294,-1.03631054655579,0.309876931429777,0.0480292026347632,0.552486699900098,-0.449100278299993,3.96484374999812,1,0.58100000000002,NaN,NaN
NaN,-0.832245839199743,-0.291210509269866,-0.4271574902574,-1.0457920412997,0.800915763910682,-1.19231932426553,4.485341146,-0.4024338891929,-0.11290088433009,0.22497407343721,-1.02824557617378,0.33502271083968,0.0655574139234832,0.6215285624,-0.4444980547,2.6393132,1,0.595,NaN,NaN
NaN,-1.07660984969418,-0.0952937606513915,-0.507734801859167,-1.55105601805724,0.602722250322544,-1.0320037378087,4.285523718,-0.4024338891929,-0.11290088433009,0.22497407343721,-1.01835894685439,0.348910521991035,0.0653055654630368,0.6881153207,-0.4410464093,2.6393132,1,0.595,NaN,NaN
NaN,-1.01217249215834,-0.176950606064552,-0.406482268378185,-1.50314564352081,0.693460409719078,-0.936447919999959,3.47600662899929,-0.54710305080149,-0.24031920751217,0.22269018420753,-1.0128692427472,0.29394300563132,0.045184810094046,0.746857075900065,-0.438745282599999,2.0416,1,0.617,NaN,NaN
NaN,-1.11956414128099,-0.170450252894554,-0.342838053010565,-1.88619934164563,0.54735289420469,-0.90892878403437,2.97460068000071,-0.54710305080149,-0.24031920751217,0.22269018420753,-0.992504226260171,0.32507537710635,0.0438704488257622,0.792721604799935,-0.438361756500001,2.0416,1,0.617,NaN,NaN
NaN,-1.13840682933716,0.0240149427189818,-0.379673858521605,-2.19143541945672,0.439274892950233,-0.836530909590191,2.27568114,-0.66630555427116,-0.3835083439546,0.24144015884099,-0.960240109902197,0.208119387184113,0.060726397049951,0.8209550962,-0.4402793571,1.1804276,1,0.621,NaN,NaN
NaN,-0.918523141526546,-0.137914098848224,-0.333695623884649,-2.07102698235551,0.474050770043739,-0.698765959242816,2.13705443299874,-0.666305554271282,-0.383508343954777,0.241440158841008,-0.978294247181286,0.235987386735943,0.0444180484603805,0.828598970799978,-0.442580483800007,1.1804275999998,1,0.621,NaN,NaN
NaN,-1.30639916591652,0.267487421569809,-0.291760713963414,-2.14500363195634,0.4184505711228,-0.607886652308379,1.24797574200126,-0.752429691719588,-0.508677402132592,0.254363803016232,-0.966922876113972,0.0581814344620092,0.0962707089379178,0.813052675500022,-0.447566203699993,1.0401372000002,1,0.621,NaN,NaN
NaN,-1.0083507189541,0.0205719706801597,-0.272529201468847,-1.70276165797306,0.652459979473083,-0.574071856789029,1.111723945,-0.75242969171971,-0.50867740213277,0.25436380301625,-0.984932307381029,0.129559062991137,0.0662744958795756,0.7730217174,-0.4533190056,1.0401372,1,0.621,NaN,NaN
NaN,-0.950897108281508,-0.162918338031931,-0.167907961507972,-1.66252771212018,0.667565961808231,-0.563948595590198,0.768587722000361,-0.75884142311589,-0.61495640947817,0.26437881113993,-1.0006589713005,0.0262469030506798,-0.0137679439357994,0.709281855699881,-0.459071777700005,1.0401372,1,0.624,NaN,NaN
NaN,-1.31628315848922,0.424158735308308,-0.235676068782671,-1.62229376626737,0.682671944143357,-0.553825334391382,1.02223506099964,-0.75884142311589,-0.61495640947817,0.26437881113993,-1.14601329044,0.146531703835224,-0.112278970550541,0.625825194800119,-0.462906949199995,1.0401372,1,0.624,NaN,NaN
NaN,-1.0127599674579,0.500035979005854,-0.0790042077364495,-0.951909061498123,1.01602972474785,-0.69803236488907,0.7294214335,-0.618049865224,-0.5726461888152,0.2386251513192,-1.0521052648066,0.00869539040254589,-0.114132462234744,0.527954799,-0.4667421505,0.93909105,1,0.622,NaN,NaN
NaN,-0.649759403853547,0.177972537701213,0.0194509265452341,-0.780566177178567,1.07829389840163,-0.785575423399747,0.665137563999766,-0.618049865223779,-0.572646188814951,0.23862515131906,-1.19390293269637,-0.0055166384942804,-0.168790704762778,0.424253463599857,-0.466358624399998,0.939091050000095,1,0.622000000000013,NaN,NaN
