time,hip_flexion_r_moment,hip_flexion_l_moment,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,torque_l_mea,torque_r_mea,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,torque_l_cmd,torque_r_cmd,mode_n,mode_l,mode_r,gp_l,gp_r,gp_r_to,gp_l_to,rFP_vy,lFP_vy
28.76,NaN,NaN,-0.931070963541671,0.0516764322916588,-0.314290364583318,7.23266601562588,42.1651204427089,2.22778320312536,-0.921630859374998,-0.0480957031250106,0.550862630208321,5.09643554687611,-25.3092447916666,19.0022786458338,-0.0185411731444621,0.0163942486011102,0.1370249987,0.197652778922221,-0.0864888889277794,2.27577778200001,-9.72486640100003,-0.790533320944478,0.658567350877779,0.0116759785283324,0.0284229903400004,-0.565178591722222,0,0,0,0,0,0.964333333333334,0.460777777777778,NaN,NaN,NaN,NaN
28.765,NaN,NaN,-0.94335937499999,0.0466308593750103,-0.324951171875011,5.61523437499988,42.2973632812494,1.95312499999977,-0.905110677083343,-0.0610351562499832,0.510579427083365,5.50333658854036,-24.7904459635419,19.1243489583328,-0.01079957485,-0.0207342389,0.1338750017,0.1919750047,-0.09450000167,2.332400054,-9.868599701,-0.9603999749,0.6795332131,-0.004681589938,0.0337496362,-0.5672240178,0,0,0,0,0,0.967,0.463,NaN,NaN,NaN,NaN
28.77,NaN,NaN,-0.9873046875,0.003173828125,-0.280517578125,6.103515625,44.921875,2.9296875,-0.8623046875,-0.1318359375,0.37841796875,11.016845703125,-23.651123046875,21.484375,-0.02007514839,-0.01979051298,0.1338750017,0.1919750047,-0.09450000167,2.332400054,-9.868599701,-0.9603999749,0.6939564524,-0.01735076646,0.03950241575,-0.5683745663,0,0,0,0,0,0.967,0.463,NaN,NaN,NaN,NaN
28.775,NaN,NaN,-0.944580078124998,0.0830078124999724,-0.30590820312506,3.54003906249451,42.175292968752,1.89208984374868,-0.782470703124998,-0.0734863281249892,0.421874999999959,8.78906249999924,-19.3176269531226,20.6298828124998,-0.1887581088,-0.04516743486,0.1211000013,0.164325006,-0.1084999967,2.508800119,-10.02540002,-0.8722000152,0.7077043275,-0.03158673827,0.0421870462,-0.5702921669,0,0,0,0,0,0.969,0.468,NaN,NaN,NaN,NaN
28.78,NaN,NaN,-0.941162109375,0.044189453125,-0.390380859375,-4.180908203125,45.0439453125,0.030517578125,-0.779296875,-0.058349609375,0.364501953125,7.720947265625,-15.899658203125,20.3857421875,0.1300536833,0.0130418016,0.1211000013,0.164325006,-0.1084999967,2.508800119,-10.02540002,-0.8722000152,0.7217325554,-0.04742383198,0.04793982574,-0.5718262712,0,0,0,0,0,0.969,0.468,NaN,NaN,NaN,NaN
28.785,NaN,NaN,-1.02124023437494,-0.0185546874999554,-0.185546875000146,6.59179687499235,44.5251464843754,3.72314453124738,-0.804931640624982,-0.052734375000004,0.351318359375009,4.73022460937713,-13.3056640625018,20.7519531249997,0.0547380355,0.00738263878,0.1190000033,0.134399997,-0.114799999,2.881199998,-9.976400065,-1.273999953,0.7355728241,-0.06417535995,0.05139149347,-0.5725932638,0,0,0,0,0,0.972,0.473,NaN,NaN,NaN,NaN
28.79,NaN,NaN,-0.958251953125045,0.0886230468749238,-0.363769531249873,-4.2419433593673,41.3208007812523,0.671386718752168,-0.808593749999997,-0.0488281250000028,0.331542968750014,2.53295898437656,-11.6577148437512,19.8059082031257,0.01256397643003,0.0349326667699804,0.1190000033,0.134399997,-0.114799999,2.881199998,-9.976400065,-1.273999953,0.74948427569999,-0.0816280598399876,0.0563772357399965,-0.574127368199999,0,0,0,0,0,0.972,0.473,NaN,NaN,NaN,NaN
28.795,NaN,NaN,-1.069091796875,-0.01953125,-0.27490234375,-1.77001953125,44.12841796875,2.899169921875,-0.8828125,-0.045166015625,0.282958984375,0.6103515625,-8.6669921875,20.01953125,0.1537606173,0.01298350795,0.1190000033,0.09169999599,-0.1288000023,2.695000058,-9.839199495,-1.538600051,0.7623748699,-0.09713910025,0.05944538483,-0.5722097675,0,0,0,0,0,0.974,0.477,NaN,NaN,NaN,NaN
28.8,NaN,NaN,-0.9716796875,0.0771484375,-0.28271484375,-5.615234375,42.1142578125,1.3427734375,-0.91259765625,-0.018310546875,0.312255859375,-2.288818359375,-6.2255859375,20.8740234375,-0.2429725177,0.006339279252,0.1190000033,0.09169999599,-0.1288000023,2.695000058,-9.839199495,-1.538600051,0.7737380863,-0.1097251086,0.0636640861,-0.5729768197,0,0,0,0,0,0.974,0.477,NaN,NaN,NaN,NaN
28.805,NaN,NaN,-1.077392578125,-0.00439453125,-0.281982421875,-9.857177734375,42.327880859375,1.5869140625,-0.994384765625,0.013427734375,0.2978515625,-4.0283203125,-5.218505859375,20.904541015625,0.08797290958,-0.0008717319595,0.1146250033,0.038325001,-0.1350999963,2.734200138,-10.75060003,-1.587600005,0.7842977137,-0.1181796043,0.06903334701,-0.5722097675,0,0,0,0,0,0.975,0.482,NaN,NaN,NaN,NaN
