label,estimate,step_count
-0.1805528849363327,-0.42239317297935486,1.0
-0.1861298680305481,-0.46353450417518616,1.0
-0.1935732215642929,-0.46378543972969055,1.0
-0.2027706801891327,-0.47703108191490173,1.0
-0.21356788277626038,-0.4625883996486664,1.0
-0.22577568888664246,-0.4908371567726135,1.0
-0.23917825520038605,-0.4826032221317291,1.0
-0.2535414397716522,-0.48847275972366333,1.0
-0.2686211168766022,-0.4839244484901428,1.0
-0.28417128324508667,-0.4968213140964508,1.0
-0.2999514043331146,-0.49898412823677063,1.0
-0.3157331645488739,-0.5156524777412415,1.0
-0.3313058912754059,-0.505107045173645,1.0
-0.34648147225379944,-0.5143381357192993,1.0
-0.3610977232456207,-0.5085806846618652,1.0
-0.3750210404396057,-0.5088006854057312,1.0
-0.3881477117538452,-0.5151948928833008,1.0
-0.4004042446613312,-0.5213518142700195,1.0
-0.4117465913295746,-0.5220867395401001,1.0
-0.42215830087661743,-0.5202268958091736,1.0
-0.4316478371620178,-0.5129227638244629,1.0
-0.4402447044849396,-0.5093278884887695,1.0
-0.4479951858520508,-0.5097983479499817,1.0
-0.45495718717575073,-0.5112706422805786,1.0
-0.4611949622631073,-0.5116803646087646,1.0
-0.4667735993862152,-0.48388567566871643,1.0
-0.4717535376548767,-0.48008060455322266,1.0
-0.47618573904037476,-0.47825887799263,1.0
-0.4801071882247925,-0.47871872782707214,1.0
-0.4835375249385834,-0.4554078280925751,1.0
-0.4864765405654907,-0.43615108728408813,1.0
-0.4889029264450073,-0.4316761791706085,1.0
-0.49077436327934265,-0.44137346744537354,1.0
-0.4920286536216736,-0.4359714090824127,1.0
-0.4925863742828369,-0.42807093262672424,1.0
-0.49235421419143677,-0.4468521475791931,1.0
-0.4912296235561371,-0.44422003626823425,1.0
-0.48910588026046753,-0.40469053387641907,1.0
-0.4858775734901428,-0.38999858498573303,1.0
-0.48144635558128357,-0.3953479826450348,1.0
-0.4757263958454132,-0.4238324463367462,1.0
-0.4686494469642639,-0.3904890716075897,1.0
-0.46016925573349,-0.3747808039188385,1.0
-0.45026513934135437,-0.37985286116600037,1.0
-0.4389442801475525,-0.37722647190093994,1.0
-0.4262434244155884,-0.3251549005508423,1.0
-0.4122287631034851,-0.2987344563007355,1.0
-0.3969951868057251,-0.30719637870788574,1.0
-0.38066422939300537,-0.31935256719589233,1.0
-0.36338111758232117,-0.2769639492034912,1.0
-0.3453110158443451,-0.26543837785720825,1.0
-0.3266344964504242,-0.2725139260292053,1.0
-0.3075428605079651,-0.2659168839454651,1.0
-0.2882329225540161,-0.2104388177394867,1.0
-0.2689019739627838,-0.19742745161056519,1.0
-0.24974267184734344,-0.2001481056213379,1.0
-0.23093843460083008,-0.19966697692871094,1.0
-0.21265912055969238,-0.15818598866462708,1.0
-0.19505734741687775,-0.1461995393037796,1.0
-0.17826546728610992,-0.1512906849384308,1.0
-0.16239319741725922,-0.14209714531898499,1.0
-0.14752599596977234,-0.10958817601203918,1.0
-0.13372427225112915,-0.0923168957233429,1.0
-0.12102321535348892,-0.10064832121133804,1.0
-0.10943333804607391,-0.0939430445432663,1.0
-0.09894171357154846,-0.06185159459710121,1.0
-0.08951367437839508,-0.05390558019280434,1.0
-0.08109507709741592,-0.0480777807533741,1.0
-0.07361489534378052,-0.04386885464191437,1.0
-0.06698808819055557,-0.005647607147693634,1.0
-0.061118729412555695,-0.002391308546066284,1.0
-0.055903125554323196,0.00832393392920494,1.0
-0.05123298987746239,0.004770006984472275,1.0
-0.04699850082397461,0.02792435884475708,1.0
-0.043091174215078354,0.03491333872079849,1.0
-0.03940647840499878,0.033242419362068176,1.0
-0.035846173763275146,0.037493638694286346,1.0
-0.03232024610042572,0.056857675313949585,1.0
-0.028748493641614914,0.06365415453910828,1.0
-0.025061676278710365,0.05420629680156708,1.0
-0.021202266216278076,0.04993698000907898,1.0
-0.017124764621257782,0.059969618916511536,1.0
-0.012795627117156982,0.06463833898305893,1.0
-0.008192800916731358,0.06608891487121582,1.0
-0.0033049085177481174,0.07103675603866577,1.0
0.0018698809435591102,0.10902976989746094,1.0
0.007325259502977133,0.12250973284244537,1.0
0.013048411346971989,0.1367861032485962,1.0
0.01902182027697563,0.13484951853752136,1.0
0.025225192308425903,0.15463298559188843,1.0
0.03163743391633034,0.16414222121238708,1.0
0.038238637149333954,0.17204441130161285,1.0
0.045011963695287704,0.17645056545734406,1.0
0.05194542184472084,0.2057654857635498,1.0
0.05903341621160507,0.21292683482170105,1.0
0.06627804785966873,0.21172714233398438,1.0
0.07369010150432587,0.21638479828834534,1.0
0.08128958940505981,0.24304261803627014,1.0
0.0891060009598732,0.23201176524162292,1.0
0.09717795252799988,0.24866193532943726,1.0
0.10555251687765121,0.26079490780830383,1.0
0.1142839640378952,0.3248768150806427,1.0
0.12343207001686096,0.33825892210006714,1.0
0.1330600380897522,0.38022157549858093,1.0
0.14323192834854126,0.3788194954395294,1.0
0.15400977432727814,0.42560651898384094,1.0
0.16545043885707855,0.4281308650970459,1.0
0.17760232090950012,0.46873560547828674,1.0
0.1905018389225006,0.4794241487979889,1.0
0.2041700929403305,0.5454902648925781,1.0
0.21860955655574799,0.5457746982574463,1.0
0.23380115628242493,0.5803357362747192,1.0
0.24970170855522156,0.5561317205429077,1.0
0.26624181866645813,0.6012823581695557,1.0
0.28332456946372986,0.5760188102722168,1.0
0.3008250594139099,0.6050386428833008,1.0
0.3185904324054718,0.6163121461868286,1.0
0.33644136786460876,0.6666029691696167,1.0
0.35417407751083374,0.6665146350860596,1.0
0.3715636134147644,0.7033631801605225,1.0
0.38836801052093506,0.6927947998046875,1.0
0.40433335304260254,0.7304104566574097,1.0
0.4191996157169342,0.7140820026397705,1.0
0.4327073395252228,0.7416595220565796,1.0
0.4446046054363251,0.7431832551956177,1.0
0.4546545147895813,0.7719805240631104,1.0
0.4626426696777344,0.7609341144561768,1.0
0.46838462352752686,0.7639188766479492,1.0
0.4717327952384949,0.7376728057861328,1.0
0.47258272767066956,0.7300461530685425,1.0
0.47087860107421875,0.7106146812438965,1.0
0.4666174352169037,0.7015528678894043,1.0
0.45985177159309387,0.7029173374176025,1.0
0.45069095492362976,0.7197729349136353,1.0
0.43930068612098694,0.7054896354675293,1.0
0.4259006083011627,0.7197533845901489,1.0
0.4107600748538971,0.7020866870880127,1.0
0.39419224858283997,0.6849532127380371,1.0
0.37654635310173035,0.6859652996063232,1.0
0.35819846391677856,0.684152364730835,1.0
0.3395411968231201,0.6847667694091797,1.0
0.3209722340106964,0.6703654527664185,1.0
0.3028826117515564,0.6494669914245605,1.0
0.28564468026161194,0.6181941032409668,1.0
0.2696007192134857,0.5836955308914185,1.0
0.2550520598888397,0.5703097581863403,1.0
0.24224969744682312,0.5561298131942749,1.0
0.23138661682605743,0.5375632047653198,1.0
0.2225920557975769,0.5168724060058594,1.0
0.21592813730239868,0.5256370306015015,1.0
0.2113889753818512,0.45039281249046326,1.0
0.20890219509601593,0.5906603336334229,1.0
0.2083330601453781,0.45548030734062195,1.0
0.20949064195156097,0.4320635497570038,1.0
0.21213604509830475,0.4203019142150879,1.0
0.21599212288856506,0.4081924259662628,1.0
0.2207542359828949,0.39839720726013184,1.0
0.22610165178775787,0.39188042283058167,1.0
0.23170897364616394,0.3864234983921051,1.0
