imu_time,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,sync,trq_r,trq_l,exo_time,hip_sagittal_l_raw,hip_sagittal_r_raw,d_hip_sagittal_l_raw,d_hip_sagittal_r_raw,torque_l_mea,torque_r_mea,pelvis_euler_x,pelvis_euler_y,pelvis_euler_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,batt,cpu,mem,button_l,button_r,time,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,torque_l_cmd,torque_r_cmd,stance_l,stance_r,mode_n,mode_l,mode_r,gp_l,gp_r,l_est_trq,r_est_trq
29.0681908449274,-1.09072692831589,5.72169025257679,-7.95069179361658,-0.204951241488241,0.0962143976280543,-0.120074840753499,-14.0598637610846,0.207056391593063,0.467505901182203,0.42836537772035,-2.92492985738233,-1.5891540808337,0,0.462769090000003,-0.530887515000007,29.07,-0.421432154528572,0.194060412928577,0.563572066128614,-1.60421087085699,0,-0,1.57019998528572,-0.0258499997871417,-0.281874995214285,0.259250001871419,-0.209775004357068,-0.261050007299983,-3.26199997642849,-12.7455997971425,-2.18539994399955,24.5610466,0,1.2984375,0,0,0.0499999999999972,0.0246351736671153,-0.0134795173713832,-0.456715865328572,0.103933540828577,3.46588559171426,-3.53677185157146,1,1,0,0,0,0,0,0.545335714285712,-0.474650000000008
29.0731108022267,0.733188848030632,3.05603162882312,-8.18986616087351,-0.477061631838174,0.308842145463677,-0.239743935827921,-13.4336471194822,0.186871286002331,-1.31380662746135,0.559742469111763,-2.95508341707742,-1.49562111553431,0,0.457995518902189,-0.528954210165449,29.075,-0.4203363955,0.1706657857,0.3866584599,-2.075931311,0,-0,1.569400005,-0.02659999967,-0.2826249933,0.2656500053,-0.2591750073,-0.2723000073,-3.312399995,-12.99479976,-2.479399914,24.5610466,0,1.2984375,0,0,0.0549999999999997,0.1025708883,-0.1684550995,-0.4556201063,0.08053891361,3.483422624,-3.518813313,1,1,0,0,0,0,0,0.54707,-0.46929
29.0780488699274,-0.726761033392775,-0.0161115538183597,-8.20055863039059,-0.685581771792268,0.467636748837972,-0.253030945022641,-13.9501504442007,0.956325228317384,-1.73895710475504,0.648212761250695,-3.07234781219258,-1.40073145679913,0,0.450964389999992,-0.541290435000019,29.08,-0.4195693433,0.1606943011,0.3673238158,-2.28460741,0,-0,1.566774979,-0.02922499925,-0.2861250067,0.289100008,-0.3360000134,-0.181650002,-2.302999994,-11.52479999,-2.381400007,24.5610466,0,1.2984375,0,0,0.0600000000000023,0.155786304,-0.3137385101,-0.4548530541,0.07056742907,3.539996323,-3.44048829,1,1,0,0,0,0,0,0.53945,-0.46649
29.082984365941,-1.90767864250149,-2.02125660222032,-8.40747037569918,-0.813035628399973,0.559707567285576,-0.280615187240806,-12.8275282580362,1.46380203395932,-3.15695477979724,0.72050790562614,-3.13496054900551,-1.28493098791308,0,0.441057310395027,-0.557596989198677,29.085,-0.4180352688,0.1453535557,0.3555180132,-2.501694202,0,-0,1.566774979,-0.02922499925,-0.2861250067,0.289100008,-0.3360000134,-0.181650002,-2.302999994,-11.52479999,-2.381400007,24.5610466,0,1.2984375,0,0,0.0649999999999977,0.2011540518,-0.476828228,-0.4533189796,0.05522668362,3.539996323,-3.44048829,1,1,0,0,0,0,0,0.53945,-0.46649
29.0878968649274,-2.32693904730118,-2.40144067217771,-8.32994308110933,-0.816088480283928,0.671306984482973,-0.298141134548824,-11.2765965769307,1.26941195264289,-5.91025488688471,0.787234427091443,-3.12193879953712,-1.1835532418443,0,0.427327455000003,-0.568333059999999,29.09,-0.4153506458,0.1307798475,0.4032246768,-2.612705708,0,-0,1.565025005,-0.03237500042,-0.2897999907,0.3360000134,-0.280525012,-0.1069250023,-2.479399914,-9.447199869,-0.8525999755,24.5610466,0,1.2984375,0,0,0.0700000000000003,0.2392861862,-0.6534386353,-0.4506343566,0.04065297544,3.570658682,-3.37633578,1,1,0,0,0,0,0,0.52232,-0.45904
29.092817375634,-2.64536347179925,-1.93222687515742,-7.72780926897297,-0.735947734143298,0.771522783849629,-0.288803910160757,-11.5124320095042,1.23746189881173,-7.43837495568059,0.839522912500192,-3.10173849955727,-1.07743905833588,0,0.410853530571683,-0.573011482838709,29.095,-0.411898970599995,0.119274288399974,0.489398866900098,-2.66935515400014,0,-0,1.565025005,-0.0323750004200047,-0.289799990700004,0.336000013400004,-0.280525011999918,-0.106925002299941,-2.4793999140001,-9.44719986899818,-0.852599975498761,24.5610466,0,1.29921875,0,0,0.0750000000000028,0.272151531500042,-0.838093941000267,-0.447182681399995,0.0291474163499744,3.57065868199999,-3.37633577999991,1,0,0,0,0,0,0,0.522320000000054,-0.459039999999977
29.0977760049274,-0.271494203825216,-1.27302805355701,-8.24685147743272,-0.614176847788288,0.94001335655005,-0.231117280438945,-11.3623436676574,1.47797771361048,-8.53464214883583,0.835029205434775,-3.05185780456665,-0.971784226975566,0,0.392539189999998,-0.57087731,29.1,-0.4080637991,0.1012489125,0.5586847067,-2.769316435,0,-0,1.563975048,-0.03569999933,-0.292774992,0.3391499853,-0.222774992,-0.06527500033,-2.547999907,-8.163400042,0.01960000093,24.5610466,0,1.29921875,0,0,0.0799999999999983,0.3018741995,-1.026064937,-0.44334751,0.01112204045,3.56614464,-3.315408753,1,0,0,0,0,0,0,0.56026,-0.44288
29.1028030607724,-3.43641082292331,-0.164506304058637,-5.57211766543341,-0.538701830593628,1.34759357533494,-0.315786474454252,-14.1479597177094,1.45496674433045,-8.01081783693789,0.732482473098923,-3.10216185855249,-0.889441327332289,0,0.377396026560966,-0.566603994876218,29.105,-0.404612124,0.08974335343,0.5902152061,-2.793657541,0,-0,1.563975048,-0.03569999933,-0.292774992,0.3391499853,-0.222774992,-0.06527500033,-2.547999907,-8.163400042,0.01960000093,24.5610466,0,1.29921875,0,0,0.0850000000000009,0.3298677246,-1.212554551,-0.4398958348,-0.0003835186362,3.56614464,-3.315408753,1,0,0,0,0,0,0,0.56026,-0.44288
29.1079326449274,-5.96493609544695,-1.13139751210075,-2.25061186534816,-0.359898784314877,1.4350621472199,-0.212048112877268,-14.1964945819996,1.28231617210539,-8.26965463928248,0.603279479630049,-3.07459408040932,-0.794281293887875,0,0.370734109999998,-0.56493753,29.11,-0.4042285979,0.0721014961599831,0.450883239499833,-2.83376860600003,0,-0,1.563275032,-0.0388500005,-0.2953999853,0.3211250067,-0.16625,-0.0355249995,-2.783200091,-8.751400065,0.8428000286,24.5610466,0,1.29921875,0,0,0.0900000000000034,0.354718178100028,-1.39366285000025,-0.4395123087,-0.0180253759000169,3.624384564,-3.242777251,1,0,0,0,0,0,0,0.57641,-0.41177
29.1130927286427,-7.29862028206168,-4.13633037219871,-3.01253397269975,-0.0584858011001295,1.24116937969324,-0.0145785594000548,-14.6827794326617,0.160968548449556,-7.47447915433118,0.538617513583428,-3.03685479141532,-0.730809969745507,0,0.367189146647078,-0.567357132217438,29.115,-0.4042285979,0.06021242216,0.3335687518,-2.855634451,0,-0,1.563275032,-0.0388500005,-0.2953999853,0.3211250067,-0.16625,-0.0355249995,-2.783200091,-8.751400065,0.8428000286,24.5610466,0,1.29921875,0,0,0.0949999999999989,0.3743133324,-1.566271516,-0.4395123087,-0.0299144499,3.624384564,-3.242777251,1,0,0,0,0,0,0,0.57641,-0.41177
29.1182119149274,-11.3122909159335,-5.4386870397213,-5.57307234027064,0.159973284702084,0.960979464708298,0.0254777144402872,-15.6072642384657,-0.53673299018211,-6.28030103412154,0.478050909112013,-3.02305543902863,-0.660544547704197,0,0.361544664999992,-0.575890690000013,29.12,-0.4023110271,0.04180352762,0.3504149616,-2.921689034,0,-0,1.562750053,-0.04182500184,-0.297149992,0.284725008,-0.114975003,0.006124999896,-2.744000012,-9.907800364,1.12700002,24.5610466,0,1.29921875,0,0,0.100000000000001,0.3884423623,-1.72877585,-0.4375947379,-0.04832334444,3.694955078,-3.136936757,1,0,0,0,0,0,0,0.56535,-0.37331
29.1232892766818,-11.7017819225562,-4.89215410598555,-6.4947011567216,0.283470044314965,1.01081872158527,-0.0529366191582277,-17.6908031629062,-1.72397717149689,-5.48311709103702,0.414782197159596,-3.02494044519971,-0.626978692332441,0,0.352954840844244,-0.582811804193856,29.125,-0.400393426399998,0.0264627840399782,0.360594451399983,-2.96616768800004,0,-0,1.562750053,-0.0418250018400037,-0.297149992000001,0.284725007999941,-0.114975002999888,0.00612499989606839,-2.74400001200008,-9.90780036400311,1.12700001999875,24.5610466,0,1.29921875,0,0,0.105000000000004,0.397746204800007,-1.8803126200002,-0.435677137199998,-0.0636640880300218,3.69495507800005,-3.1369367569998,1,0,0,0,0,0,0,0.565349999999999,-0.373309999999993
29.1283158449274,-9.45860070008772,-2.05511982242289,-7.39230474386926,0.0715720721727288,1.19468523230707,-0.247009917932383,-18.1750403594858,-1.62461303132825,-5.25270078459452,0.408026027638481,-3.08397069738226,-0.553478027318807,0,0.339986814999997,-0.579879939999998,29.13,-0.3988593519,0.01112203952,0.3484740853,-2.996600151,0,-0,1.563099995,-0.04444999933,-0.298200016,0.2432499933,-0.036049999,0.05424999833,-2.802800131,-12.09319968,0.2450000037,24.5610466,0,1.29921875,0,0,0.109999999999999,0.4029099863,-2.020427646,-0.4341430627,-0.07900483254,3.730676185,-2.99387804,1,0,0,0,0,0,0,0.56453,-0.36816
29.1333164648114,-9.43126525136835,0.117755046581422,-7.31722229454446,-0.162241378963171,1.25944495535247,-0.355761148579585,-17.7793910981571,-1.84269214642113,-5.96422773151326,0.380129518036811,-3.01379796768138,-0.426714947173469,0,0.324487226847479,-0.572883416970182,29.135,-0.3942571282,-0.002684630221,0.4978944659,-2.935789585,0,-0,1.563099995,-0.04444999933,-0.298200016,0.2432499933,-0.036049999,0.05424999833,-2.802800131,-12.09319968,0.2450000037,24.5610466,0,1.29921875,0,0,0.115000000000002,0.4068030483,-2.147821939,-0.429540839,-0.09281150228,3.730676185,-2.99387804,1,0,0,0,0,0,0,0.56453,-0.36816
29.1383089449274,-9.91880384392596,0.413747795461255,-5.82590101297765,-0.297023970947968,1.4185285552378,-0.383397919611658,-16.8898304885148,-1.67492774256401,-5.50095494842518,0.324956714226043,-2.93967989561226,-0.372711214986726,0,0.30749899000001,-0.566893430000003,29.14,-0.386970281599987,-0.0153407445200278,0.750927686700399,-2.97312831900014,0,-0,1.563800011,-0.0465500015,-0.2988999987,0.1758750033,-0.01050000042,0.08942500234,-2.028600022,-12.8772001,-0.5782000035,24.5610466,0,1.29921875,0,0,0.120000000000005,0.414276478900023,-2.26252616900015,-0.422253992399987,-0.105467616600028,3.75652492,-2.876646758,1,0,0,0,0,0,0,0.58725,-0.35493
29.1433224486996,-10.0261489113299,0.194218851031442,-4.58935094516356,-0.395814166997103,1.49530760808984,-0.386087644959968,-17.1827932203041,-2.03531184133766,-4.977708772839,0.287756489600125,-2.96124427988121,-0.349020980111335,0,0.290460986072604,-0.561627266793632,29.145,-0.3777658343,-0.03490019217,1.031402707,-3.070380926,0,-0,1.563800011,-0.0465500015,-0.2988999987,0.1758750033,-0.01050000042,0.08942500234,-2.028600022,-12.8772001,-0.5782000035,24.5610466,0,1.29921875,0,0,0.125,0.4306813892,-2.366144342,-0.4130495451,-0.1250270642,3.75652492,-2.876646758,1,0,0,0,0,0,0,0.58725,-0.35493
29.1483967049274,-10.5660550547136,-0.115621591378064,-4.16041307281138,-0.375915118613863,1.53517306698726,-0.388044371225121,-15.8909752064772,-1.22612163395882,-4.26670573256194,0.281663879503382,-2.98034168214573,-0.296624000454487,0,0.274705109999997,-0.557235924999999,29.15,-0.368561387099983,-0.0471727885300245,1.23516333100042,-3.07391929599991,0,-0,1.564324989,-0.04742500067,-0.2996000147,0.0553000015,-0.0617749995,-0.001399999969,-3.126200056,-12.37740011,-0.6075999901,24.5610466,0,1.29921875,0,0,0.130000000000003,0.459647924500064,-2.45961367800012,-0.403845097899983,-0.137299660600025,3.813127713,-2.765933917,1,0,0,0,0,0,0,0.57251,-0.32505
29.1534564372824,-10.4094384730985,-0.428955026535307,-4.24301891241528,-0.31971843317067,1.60098540733974,-0.397464123835806,-14.4812158563755,-0.603891393002811,-4.02950645167241,0.26482163473519,-2.91213148274212,-0.234538647245702,0,0.261261696292671,-0.554333086216073,29.155,-0.356672316799983,-0.0644311234400223,1.53275179900033,-3.01304674100004,0,-0,1.564324989,-0.04742500067,-0.299600014700001,0.055300001499897,-0.0617749994999697,-0.00139999996920467,-3.12620005599845,-12.3774001100009,-0.607599990100125,24.5610466,0,1.3,0,0,0.135000000000005,0.504635007100089,-2.5427012190001,-0.391956027599983,-0.154557995500022,3.81312771300003,-2.76593391699981,1,0,0,0,0,0,0,0.572509999999984,-0.32504999999995
29.1584081899274,-9.13295874120926,-0.421005438522384,-4.45486711876352,-0.295818773425341,1.65430357320527,-0.383582955405869,-14.5472304376959,-0.992310338029576,-4.06876572265188,0.329346666091688,-2.86827001654615,-0.205558730373993,0,0.252866239999993,-0.554624645000002,29.16,-0.3447832167,-0.08015538752,1.763324738,-3.041349888,0,-0,1.563275032,-0.04742500067,-0.3004750013,-0.01715000033,-0.040424999,-0.1454250073,-2.038400042,-13.03400042,-0.6958000228,24.5610466,0,1.3,0,0,0.140000000000001,0.5673931947,-2.616052111,-0.3800669275,-0.1702822596,3.832238016,-2.633115178,1,0,0,0,0,0,0,0.56128,-0.28995
29.1633499060331,-9.58990794950132,-1.7807271948745,-4.21916041040654,-0.148556233137217,1.5661123809104,-0.310637060068987,-14.1015167839407,-0.83044674646437,-3.22609706817663,0.313302070025314,-2.90132800773981,-0.16323139475584,0,0.245437111468031,-0.550275604293003,29.165,-0.3378798962,-0.09281150252,1.754904866,-3.07085228,0,-0,1.563275032,-0.04742500067,-0.3004750013,-0.01715000033,-0.040424999,-0.1454250073,-2.038400042,-13.03400042,-0.6958000228,24.5610466,0,1.3,0,0,0.144999999999996,0.6451601881,-2.68075483,-0.373163607,-0.1829383746,3.832238016,-2.633115178,1,0,0,0,0,0,0,0.56128,-0.28995
29.1683541299274,-10.1435500481111,-2.81193438214875,-3.74163511392801,0.0250589086643452,1.54399674502912,-0.269156299340344,-12.1935617888699,-1.06054660711183,-3.4842486474336,0.301790496005142,-2.87276586365696,-0.109542118433119,0,0.236173794999994,-0.533271314999986,29.17,-0.328291935557131,-0.104043119720014,1.86298605385727,-2.96887009499988,0,-0,1.56202505128571,-0.047175000905714,-0.300850009942858,-0.0370249992585956,-0.040424999,-0.16755000115717,-1.49239997842791,-12.691000248571,-0.569800002156989,24.5610466,0,1.3,0,0,0.150000000000006,0.709731887385793,-2.72000198857148,-0.36357564642856,-0.194169991814299,3.82958550314285,-2.52016829371415,1,0,0,0,0,0,0,0.555501428571421,-0.268171428571402
29.1733948817338,-8.97824006278274,-2.12480389988257,-4.06199238321966,0.116048671294503,1.615111210822,-0.269525806443077,-11.6257726815275,-1.67933474201403,-4.13298335018077,0.293960843756144,-2.77977536903182,-0.0857398829844015,0,0.22645395806138,-0.507352213804801,29.175,-0.3118006289,-0.1277116984,1.877241969,-2.849023104,0,-0,1.561525059,-0.047075001,-0.3010000134,-0.04497499883,-0.040424999,-0.1763999987,-1.273999953,-12.55380018,-0.5193999939,24.5610466,0,1.3,0,0,0.155000000000001,0.8340960547,-2.779977229,-0.3470843397,-0.2178385705,3.828524498,-2.47498954,1,0,0,0,0,0,0,0.55319,-0.25946
29.1784577199274,-8.00129351871972,-1.31178020384471,-4.44975110584323,0.19857335295651,1.63323462918284,-0.251200150433125,-12.7328334886138,-1.65513940777539,-3.58766292174423,0.256289274440712,-2.69953149456134,-0.0735879568267351,0,0.217791915000008,-0.472749250000038,29.18,-0.3068148792,-0.1357655823,1.84005785,-2.820454836,0,-0,1.559949989,-0.04620000184,-0.301875,-0.088725003,-0.080849998,-0.1657250047,-0.9603999749,-11.00540025,-0.7153999895,24.5610466,0,1.3,0,0,0.159999999999997,0.9357580484,-2.813724247,-0.34209859,-0.2258924544,3.812547706,-2.305100765,1,0,0,0,0,0,0,0.55606,-0.24628
29.1835104729516,-8.72742581722835,-1.04071840065788,-3.69956466227272,0.306820170542592,1.64531059035159,-0.226137704687507,-13.4214586795805,-1.76735957115301,-2.61551707947676,0.185735643451065,-2.67898440010131,-0.0756507749922816,0,0.209258232123468,-0.440983859203321,29.185,-0.298760980399987,-0.148038178700016,1.77494370899999,-2.73415756199984,0,-0,1.559949989,-0.0462000018399978,-0.301875000000002,-0.0887250030000682,-0.080849998000091,-0.165725004699998,-0.960399974899902,-11.0054002499993,-0.715399989499722,24.5610466,202.757501999712,1.3,0,0,0.165000000000006,1.03561065200013,-2.83688121300002,-0.334044691199987,-0.238165050700016,3.81254770599999,-2.30510076499979,1,0,0,0,0,0,0,0.556059999999935,-0.246279999999971
29.1885114149274,-8.34847460945636,-0.687135781058144,-3.49637442257733,0.328582424819231,1.59962806461888,-0.205960157590299,-12.7676562559182,-2.67326694286694,-3.22035185846205,0.183644926088691,-2.66865225503909,-0.0760495500282753,0,0.199997844999999,-0.426352814999999,29.19,-0.2899400592,-0.1595437378,1.764761448,-2.62137413,0,-0,1.558375053,-0.04462499917,-0.3034500027,-0.136674999,-0.1448999953,-0.1644999933,-0.8917999819,-10.51539955,-0.5193999939,24.5610466,0,1.3,0,0,0.170000000000002,1.130236559,-2.849090461,-0.32522377,-0.2496706098,3.805055723,-2.154399865,1,0,0,0,0,0,0,0.51048,-0.22607
29.1934561060437,-8.00421431858111,1.07918213759677,-3.9198889679771,0.2409205261734,1.63718883866913,-0.269015240931308,-12.2859734729179,-2.03858627858508,-3.01333395296858,0.145328839120891,-2.66174584575305,-0.0793534433651338,0,0.191389115690288,-0.415113586603346,29.195,-0.2822696865,-0.1698987484,1.699193835,-2.612543821,0,-0,1.558375053,-0.04462499917,-0.3034500027,-0.136674999,-0.1448999953,-0.1644999933,-0.8917999819,-10.51539955,-0.5193999939,24.5610466,0,1.3,0,0,0.174999999999997,1.216694823,-2.851484764,-0.3175533973,-0.2600256205,3.805055723,-2.154399865,1,0,0,0,0,0,0,0.51048,-0.22607
29.1983142549274,-8.26487195979826,2.10952360914416,-3.79871682938857,0.183910201985955,1.77663175093794,-0.292824871679829,-11.8995049056527,-1.76829558672094,-2.69729728674493,0.105450705091138,-2.60488248329348,-0.0630701129476017,0,0.1848304,-0.398033440000001,29.2,-0.2734487653,-0.1794867069,1.718878627,-2.438268423,0,-0,1.556975021,-0.04252500117,-0.305724988,-0.1931999993,-0.203700006,-0.1602999973,-0.7447999761,-10.94659984,-0.5683999836,24.5610466,0,1.3,0,0,0.18,1.293954521,-2.843564167,-0.3087324761,-0.2696135789,3.7252604,-2.006871947,1,0,0,0,0,0,0,0.43501,-0.20951
29.2031784589436,-7.42824501216488,1.9169953033451,-3.12726408871051,0.108342205858813,1.84002605361236,-0.322164128602872,-12.3235963220423,-2.48293231104048,-3.00944222795374,0.0673123007041799,-2.52657991079238,-0.0553064468037379,0,0.18002760476834,-0.378280716216633,29.205,-0.2676959932,-0.1906087548,1.569607735,-2.373630762,0,-0,1.556975021,-0.04252500117,-0.305724988,-0.1931999993,-0.203700006,-0.1602999973,-0.7447999761,-10.94659984,-0.5683999836,24.5610466,0,1.3,0,0,0.185000000000002,1.359792331,-2.825820133,-0.302979704,-0.2807356268,3.7252604,-2.006871947,1,0,0,0,0,0,0,0.43501,-0.20951
